uniprot_id,protein,gene,description,n_seq,gene_symbol,CR10_T1,CR10_T2,CR12_T1,CR12_T2,CR149_T1,CR149_T2,CR15_T1,CR163_T1,CR163_T2,CR17_T1,CR17_T2,CR18_T1,CR18_T2,CR22_T1,CR22_T2,CR23_T1,CR25_T1,CR25_T2,CR383_T1,CR386_T1,CR386_T2,CR6_T1,CR6_T2,CR7_T1,CR7_T2,CR72_T1,CR72_T2,CR8_T1,CR8_T2,CR9_T2,PPS2,PPS20,PPS28,PPS31,PPS32,PPS37,PPS40,PPS41,PPS42,PPS44,logFC,CI.L,CI.R,average_intensity,t,B,P.Value,adj.P.Val,sig.PVal,sig.FDR,pi_score,pi_pval,sig_pi,sig_nominal_01
P50502,F10A1_HUMAN,ST13,Hsc70-interacting protein,10,"=""""",24.1286332399784,22.9953091275152,23.1739727343031,22.8152463548475,23.2334629920304,23.0951721168415,23.234362624652,22.4306596377528,22.3947728821398,23.2432835188048,22.8049195265754,22.9397165438092,22.9352597309947,22.8660659532892,22.7790136846367,23.3516202407592,23.1520525150691,22.5824666756659,22.5662939020627,23.5902968545854,22.5837734224931,22.8840893028863,22.8597003880678,22.7130665519699,22.8022310954231,22.3386782523526,23.5059027074355,22.582903714487,22.483077498308,23.5040337102138,22.8930631042106,22.9048472822584,22.0310992177704,22.458635691349,22.7000500194395,22.6898532891845,22.1762715244991,22.895980391596,22.617825378523,22.1494880493469,0.312255153773283,-0.153524393896846,0.778034701443411,22.8521787862032,1.35591664758802,-4.95113711803241,0.1829109037204,0.99407463931736,0,0,0.23036948855645312,0.2214324767632586,0,0
Q04828,AK1C1_HUMAN,AKR1C1,Aldo-keto reductase family 1 member C1,7,"=""""",22.9318620292057,22.3629705993532,21.4930996776551,22.1543795900891,22.1721039364913,23.2585128542273,24.3429722555378,20.9857153457352,21.757270713365,21.3642062403076,22.1231641322832,21.1020929455754,22.0375771010612,24.263566885034,22.3404825784429,25.2074957375504,23.5811251807421,23.0148405068475,21.654753626444,25.6052247147732,23.1319228340861,21.4317216168158,21.7412283207225,25.8371352975807,21.8931145842311,22.3878088870764,23.4198823797447,20.5363459841242,20.1013922367142,24.4919755417484,21.2028587413567,20.9994588872656,20.7250785127386,19.5694213915954,20.2667872995435,20.3853400489359,20.6997437614112,20.5650986878748,21.3860241477735,20.1143646614713,-0.337057709361751,-1.42194239871506,0.74782697999156,22.1160030118383,-0.628383072469421,-5.60264400881357,0.533409263393886,0.99407463931736,0,0,0.09199634461585371,0.391470749043193,0,0
P61088,UBE2N_HUMAN,UBE2N,Ubiquitin-conjugating enzyme E2 N,7,"=""""",23.7242484950673,22.8948350145253,23.3196357088862,22.7559408359314,22.6821468172951,22.6906779681971,22.7348001564346,22.8000265195863,22.8660894008246,23.0378496065083,22.8812788049401,23.0126550117122,22.7175110017316,23.1420970717398,22.831409584874,23.0157134059979,23.3301106990074,22.693135266367,23.0003132819183,22.2927205775743,23.1546623088177,23.0645167367309,22.6873628464949,23.3420629901385,22.6549976027378,22.8165589002286,22.8665817947747,22.8816967623967,22.6193170738696,23.3119570173511,23.5484429571226,22.9213096534579,22.6431996893383,22.6906045716059,22.9075567857167,22.8627705088695,22.3546128917969,22.9044335213462,22.7616985551805,22.9285459688485,-0.0990097013189306,-0.449240734027597,0.251221331389736,22.9086521091485,-0.571777311454239,-5.63394282738677,0.570747866215749,0.99407463931736,0,0,0.024114377455839303,0.6544559868780755,0,0
P14625,ENPL_HUMAN,HSP90B1,Endoplasmin,33,"=""""",22.7907866107407,23.1010094821168,22.6879838117144,22.8168562013971,22.2971837358683,23.1360503467089,24.3662969130048,21.9875771357699,22.2021690214611,22.4878889810196,22.5925660782258,22.0664089036032,22.3920620531826,23.0569679490683,22.6970313074723,24.3447433289,22.8230429768118,23.178109546945,22.0991801736983,24.4927452380152,22.9888271522227,22.5262131220587,22.1658615812175,24.0454724187002,22.5710661447205,22.3932017275939,24.0727518089912,22.1567507489075,22.1071860820814,24.6181371676563,22.4528462305824,22.2755775703351,22.3280543180502,21.9274539897548,22.0609556617753,22.2442532288787,21.9432053561211,22.1691548100929,22.0619499725417,21.7848023279563,0.383274688910817,-0.173847483055029,0.940396860876662,22.7127595303991,1.39143681493844,-4.90800917370339,0.171965074097518,0.99407463931736,0,0,0.29303639988671776,0.17878622197922361,0,0
P22392,NDKB_HUMAN,NME2,Nucleoside diphosphate kinase B,10,"=""""",23.7294298819542,22.7479649714423,22.5635048012244,22.4267155987522,22.8953310255183,22.9077742067022,23.7200196235224,22.4810727951579,22.6697933129763,22.790857149018,22.6479699644788,22.1987777243599,22.8828681029259,23.3357804430002,22.8385000445441,23.9344325893892,23.2230831243419,22.6833150087897,22.0063603926608,22.9497574702076,23.3804771645314,22.3759502842092,22.6976269894262,23.6857317881535,23.0777017548387,22.671657081796,23.9610385181076,23.5642820259584,23.407648531624,24.131818555517,21.7238749842426,22.550118060913,22.2495944996862,22.3769002420859,21.7858499850558,22.1182740483869,22.9109991223582,21.8567582288676,22.3215081586689,21.9567316104368,-0.17097686605895,-0.734997881584316,0.393044149466416,22.8109462466458,-0.613120530400394,-5.6113678537335,0.543349366010917,0.99407463931736,0,0,0.04529533418103032,0.5276107162383816,0,0
Q9NQC3,RTN4_HUMAN,RTN4,Reticulon-4,11,"=""""",22.5062941282357,22.7404537125647,22.9567904438426,23.0453758931433,22.9236229139677,22.6909463191649,23.3391914668618,22.2220113175854,22.1228754554626,23.0614239764067,23.0243834036607,22.8073748219067,22.9673947227413,23.2762041631825,22.6278909370431,23.131664778247,22.9850680263285,22.7346681064954,22.728681938239,22.9474437885579,22.5608027768385,23.0248465563943,23.2845903453735,23.3557497905026,22.4631879132774,22.7667208766779,22.3086540241811,22.0851137530134,22.4444037146687,23.3627430861518,23.4904910267235,23.0304822447914,22.6024646637213,22.9233771315053,23.3171570275321,23.2023419616204,22.880900174238,23.7381858263509,23.0495063433555,22.6311230730554,0.126591309805811,-0.306035112866331,0.559217732477952,22.8840650655903,0.59182682435895,-5.6231879462022,0.557375717765737,0.99407463931736,0,0,0.03213545152771783,0.5965008201202843,0,0
P36957,ODO2_HUMAN,DLST,"Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial",15,"=""""",22.7434876468055,22.808226620984,21.8313163293162,22.3842119646085,22.5599090909899,22.6840716880105,22.4174516349716,23.6029868384169,23.5764214739795,22.854556013614,22.8218251117966,22.6888565130372,23.0708283822269,22.3050495418046,22.471231382176,21.9545473139611,22.0961800799173,22.3603880506475,22.6583259457657,21.7998561009079,22.721559698823,23.1243190472851,23.12423126435,21.7543845357025,22.815362799576,22.9479922824675,22.5794804013745,23.5732455653047,23.6632654367006,21.6438400676463,22.1655925554143,23.0496314682021,23.2385560845518,23.5050486301903,23.6135396293778,23.5012401320701,23.4764355757091,22.6810640405555,22.723566430924,23.0176198714867,-0.201028961123573,-0.774283126152246,0.3722252039051,22.7652425810412,-0.709275897661594,-5.55291334389217,0.482364465693834,0.99407463931736,0,0,0.06365073306526217,0.47129579004920724,0,0
Q5VXT5,SYPL2_HUMAN,SYPL2,Synaptophysin-like protein 2,3,"=""""",22.2580102809924,22.3878059885481,22.9332118267408,22.7031682813287,22.9914012357541,22.9857155331971,22.1592239185315,22.4119652082698,22.6290381025918,22.779095276216,23.0237384092552,22.6904576410207,22.8354278680988,21.4124426356202,22.6183861672972,21.1659831034163,22.7488461001377,22.7414044725219,23.1789437451952,NA,22.2576508407443,23.13810840425,23.0351082998667,NA,22.2018083177082,22.209858198125,21.9989438693502,23.0611023563752,22.4784042803943,21.7118431275697,22.9382464107211,23.3972909112939,23.6513504642993,23.4111629416395,23.0798904441432,23.5134954277141,23.566128186344802,23.4616062922525,22.9829740065276,23.8131148876547,0.0749576347395724,-0.43577145768987,0.585686727169015,22.7516408805712,0.297356434376727,-5.73946985641553,0.767854320778408,0.99407463931736,0,0,0.008599227376133967,0.7823947512301804,0,0
P62826,RAN_HUMAN,RAN,GTP-binding nuclear protein Ran,6,"=""""",24.3970799903724,22.8382826479305,22.9752055555963,22.8637022193751,23.0581046658586,22.7435648476632,23.4262822117926,22.5466240820425,22.6200856555759,22.8066414083125,22.6444055298278,22.7400842174997,22.4964282609607,23.3348832884192,23.0720234155083,23.6139197514903,23.540625481745,22.7146097086621,22.7878116390156,21.3219324243552,22.7933708902668,22.7350028258184,22.285891460054,23.4865844414606,22.6645932640131,22.9077322214197,23.6120431679961,22.7047742805025,22.7532099542181,23.8982667072546,22.6723200074599,22.5650882996354,21.77573366446,22.4512932424356,22.3442586412793,22.4268591442059,22.4669930931075,22.549363306478,22.5554565627286,22.4588703069577,0.0992829737803511,-0.336098062801239,0.534664010361942,22.8162500620939,0.461220986617527,-5.68669121117753,0.647197394698982,0.99407463931736,0,0,0.01876083236762187,0.6921815199562602,0,0
P46976,GLYG_HUMAN,GYG1,Glycogenin-1,8,"=""""",22.554925071542,22.7749222439401,22.7800533412961,22.7334343178502,22.0218130353782,22.477497117985,22.4498178642578,23.1676610492512,22.7769934602599,22.8751520289172,22.7867615330926,23.3115469592349,22.8962077071266,22.1742007719087,22.8660270761458,21.5954641733106,22.3728851408956,22.667335068741,22.6140190464935,21.2755227752114,22.0548806147084,23.5282372966895,23.1471681244087,NA,23.1233471577094,21.8633055330229,22.480642684572,23.4380402443321,22.9823816692033,20.2870296904951,23.2429177332889,22.8927581884198,23.3937614388368,23.4298599802312,23.3212759645955,23.1405075953948,23.4596314636844,23.2754695301489,22.5408874426664,22.6316393215664,0.292727461550516,-0.316903516067238,0.90235843916827,22.7027174732516,0.971995808405358,-5.34877720569295,0.337187835230176,0.99407463931736,0,0,0.1382048607852372,0.3220338983050847,0,0
P13489,RINI_HUMAN,RNH1,Ribonuclease inhibitor,23,"=""""",23.7010166762934,23.1597633120408,23.1437235159668,22.7378670288159,22.5891408263872,22.7277550597267,23.127439390417,22.5547639172777,22.5275356270263,22.7487055127289,22.8204390047071,22.5937372386411,22.4140747663933,23.1623873997248,22.7266158894796,23.5474165326272,22.8790915213812,22.5409773941054,22.8310105856508,23.3268813599809,22.7632881172952,22.9376185918051,22.6736350421632,22.6559833517539,22.2549401611332,22.7568589609428,23.5330666086311,22.600992738613,22.6142492017653,23.754458693017,22.9753373981495,22.7674745179609,22.1789210787523,22.5554994688503,22.1759376645042,22.4877659203296,22.5473842709606,22.8533460712762,22.7943662701733,22.7313299069847,0.0735318936345131,-0.324693079492903,0.471756866761929,22.8118199148608,0.37346598372240303,-5.72061102511975,0.710820406827384,0.99407463931736,0,0,0.010900376191935748,0.761071623838163,0,0
P11766,ADHX_HUMAN,ADH5,Alcohol dehydrogenase class-3,10,"=""""",22.1132197643813,22.848194743871,23.3529225197317,23.2323663383346,22.9005465294387,23.4457706873448,23.5252653125755,22.4946115247445,22.4358508673159,22.5949669912076,22.8076930378785,22.4439510666989,22.0982191484649,22.7134428781634,22.7339470227714,24.112555182664,23.0404821991146,23.02752560361,22.6336028851597,24.2653660640513,22.7325520889296,22.5127212074579,22.1294052285408,23.2188527549646,22.8150990625418,22.7432973830033,23.2426586703432,22.3927844980349,22.0164769587324,23.7998475655927,22.940006113088,22.8290651363866,22.2483803616569,22.7594508157065,22.8727411767185,22.5511074743531,22.3737967084084,23.1810963420381,22.5326271321444,22.1971459111861,0.158926747316436,-0.336185644848752,0.654039139481623,22.8227403239337,0.649227625150517,-5.59039079443746,0.519989610111853,0.99407463931736,0,0,0.04513604393665661,0.5281574630945872,0,0
P42765,THIM_HUMAN,ACAA2,"3-ketoacyl-CoA thiolase, mitochondrial",21,"=""""",22.2331864676964,22.3657821950145,22.7405894525996,22.8579272144883,22.8502215830694,23.0125520813672,22.6904789504283,22.8925089453277,23.3282719230217,22.3376492746348,22.3518182165925,22.516313876784402,22.6591192989872,22.6737540764697,22.7109644071138,22.843218288066,22.5467641596841,22.4981645680346,22.9223683278424,23.3765544096398,22.3897620036697,22.6927482798517,22.4817535920703,23.0765008685801,22.8009438822429,22.6913108396268,22.5008603062959,23.2355271806336,23.5383647493993,23.1205289334617,22.8422837299112,23.2832151152939,22.7096472356129,22.4916502278701,22.7247394808422,22.7815554866057,22.7304193660487,22.480855286039102,23.3241407505412,23.1132154825611,-0.0203901904574018,-0.426938276654731,0.386157895739927,22.7854557628505,-0.10144091408136,-5.78060409999511,0.919719246570769,0.99407463931736,0,0,7.410758674296763e-4,0.9387643521049754,0,0
P63104,1433Z_HUMAN,YWHAZ,14-3-3 protein zeta/delta,15,"=""""",23.4862390487598,22.4072599936053,22.336741967848,22.6962298758028,22.0680336064416,23.1295000196799,24.016456999822,21.4594993074094,22.2005115333582,21.9849426703291,22.7955564674731,22.0713146452866,22.5647341291861,23.6578852499993,22.8116551918342,24.3759480618753,22.9589667313694,22.7053662951431,22.4428124625542,24.4322466989545,23.3061274243768,22.693765719558,22.5171348887901,24.9018048097659,21.929110415295,22.424764351625,23.8037698827268,21.2885374652525,22.0050373149529,24.7499598408038,22.2987647801266,22.4607870354251,22.0143708777526,21.8078656135305,21.7012312342778,21.8120954183635,21.490143312203,21.9016148796336,21.8441012231959,22.1503678771195,-0.053769032575925003,-0.777220798876613,0.669682733724763,22.6425813830377,-0.150323345955891,-5.77487958031655,0.881282866021774,0.99407463931736,0,0,0.0029510957912612726,0.8665937670858392,0,0
P54652,HSP72_HUMAN,HSPA2,Heat shock-related 70 kDa protein 2,16,"=""""",21.1436641104957,21.9536645417441,22.7250149363242,22.6270266611314,22.8223309792966,23.1443314421965,22.221042662939,22.7250986719224,22.6089836680793,22.2800386948757,22.1657881661921,23.1086329076764,22.343938371889,23.1617409546031,23.6359968407255,22.2244110237475,23.0146369837219,22.906028775577,23.0588500572974,20.1660908121517,21.3001279429729,23.7541291663218,23.7545181271162,NA,22.653657520566,22.0358723142463,21.9107817761816,21.7384367683442,22.2488379777393,19.9544029837595,23.5352666585965,23.4014255608661,23.0635243210374,22.9686602925886,23.2026452857718,23.6776646432384,22.7823148488049,23.7310206784509,23.1896223514228,23.426999126003,0.384282020787985,-0.375021734014005,1.14358577558998,22.6248005027337,1.02447760866885,-5.30137297334106,0.312075303476974,0.99407463931736,0,0,0.1943470191808748,0.2569710224166211,0,0
P10809,CH60_HUMAN,HSPD1,"60 kDa heat shock protein, mitochondrial",33,"=""""",22.3748583329957,22.6646614080031,22.1333043914293,22.5805240889456,22.3325572063321,22.821695499411,22.8993303188259,22.8654196512929,22.9873822156911,22.443199120757,22.7065640861563,22.2582710596886,22.8313654509773,22.4341238193243,22.4652015732619,22.7945335450544,22.0385962525252,22.430433504937,22.6676908396096,24.2909745258106,22.9734608876032,22.7987894892221,22.6556294540304,22.9809625148343,22.660318666642,22.9573850558421,22.7613641756234,23.2705047132508,23.8873583633289,23.017230067927,22.3209472176438,22.9242311847851,22.8652319121445,22.6687354789448,22.8195264547992,22.68902237804,23.0882017174434,22.3514722162276,22.6944079381884,23.0681622536978,-0.191768995487141,-0.608080720727236,0.224542729752953,22.7618407257812,-0.931673071641872,-5.38628018873597,0.357226907975243,0.99407463931736,0,0,0.08573144849890398,0.41170038272279935,0,0
P10909,CLUS_HUMAN,CLU,Clusterin,16,"=""""",24.0472154621822,21.3037589498984,21.4279039166547,22.0317691190064,23.0601283883844,21.444581961673,23.1225679547334,21.0686883767203,21.1784614129959,22.1411753386277,22.2567326108456,21.1587152238966,22.1746970989292,23.4380667536188,22.7494939976493,24.8065887030457,23.9493431318412,22.1538127990336,19.7022595057626,25.714151948034502,23.5643385267182,21.0113906325106,24.4350760017604,23.9064077800961,21.972681803972,22.1784095983159,24.2754238406575,20.9511139452728,20.1367741074672,23.6969821232822,19.2301951912464,19.8111682896653,18.810209912788,18.8795587318106,18.8258476769807,19.0057156860399,18.853947024957,20.8271966266166,19.502201015225,18.913369826706,-0.200713295165464,-1.50893673853507,1.10751014820414,21.6929530248905,-0.310311596776113,-5.74064101438363,0.757973254608278,0.99407463931736,0,0,0.02415506597508162,0.6539092400218699,0,0
P24539,AT5F1_HUMAN,ATP5PB,"ATP synthase F(0) complex subunit B1, mitochondrial",16,"=""""",22.5179802762875,22.3690274382525,22.1556249356359,22.3903893351934,22.6827509632363,22.6400984408739,21.5503996330132,23.1871676282529,23.0193106791223,22.576457045463,22.8528688734357,22.746831795446,23.2388766508389,22.3504939637571,22.4082084293342,21.854818452654,22.090004889344,22.4489988529189,22.6744089030347,NA,22.7328514276836,23.5008311120864,23.1729347995116,21.7855714046548,22.7490359650878,22.4417294302751,21.9734228153665,24.0063857754267,24.1158601866049,21.9715508685915,21.9280117943271,22.8715623929566,23.0344419636795,23.1598487704093,23.0405322941183,22.8195817663539,23.3692207715894,22.6761177733544,22.5653466625287,22.8843560238388,-0.250042574874755,-0.798453705039312,0.298368555289802,22.6808695175523,-0.922944645545501,-5.39171800381635,0.361848486674075,0.99407463931736,0,0,0.1103871055039561,0.35975943138326955,0,0
P21333,FLNA_HUMAN,FLNA,Filamin-A,113,"=""""",23.6912122948663,22.578065924058,21.9391182364934,22.6723008193022,22.5866570481864,23.0558318224096,24.0329246198359,21.7977681007345,22.0817874872694,22.3458955608792,22.9842930375213,21.6933001719453,22.3095365812202,23.251336820889,22.7436190439673,24.0072303821159,22.5894622136725,23.0437863311659,22.6559463207639,25.1101096378784,23.1672348632818,22.1107806613618,23.8122456248616,24.5713920809086,22.0520762626466,22.1348207649091,23.4377812885362,22.6457789866272,21.7366369555436,24.1675771339972,21.4606738442049,21.4519669903996,21.5101233260539,21.4482237173635,21.6826813087888,21.9277913900707,21.0496017171721,21.7081961875404,21.277281834035,21.55386342321,-0.0487894247848182,-0.73297343481085,0.635394585241214,22.5519227704172,-0.144230321093239,-5.77571427136044,0.886059969316643,0.99407463931736,0,0,0.0025632443350459676,0.8775287042099508,0,0
